Date,Hong Kong Residents,Mainland Visitors,Other Visitors,Total,Year,Month,DayOfWeek,DayName,Quarter,Is_Weekend,Is_HK_Holiday,Is_ML_Holiday,Is_CNY,Is_GoldenWeek,Is_Easter,Is_Both_Holiday,Is_Any_Holiday,Is_Holiday,Traffic_Level,Traffic_Binary
2023-01-08,82047,13374,13086,108507,2023,1,6,Sunday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-01-09,63805,10494,10833,85132,2023,1,0,Monday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-01-10,67398,11132,11543,90073,2023,1,1,Tuesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-01-11,67252,12567,12526,92345,2023,1,2,Wednesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-01-12,72996,14736,13225,100957,2023,1,3,Thursday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-01-13,83542,16121,14395,114058,2023,1,4,Friday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-01-14,91861,17480,17282,126623,2023,1,5,Saturday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-01-15,101274,19335,17976,138585,2023,1,6,Sunday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-01-16,88040,17736,13778,119554,2023,1,0,Monday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-01-17,96328,19140,13108,128576,2023,1,1,Tuesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-01-18,122280,22757,14209,159246,2023,1,2,Wednesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-01-19,137126,24414,15428,176968,2023,1,3,Thursday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-01-20,148217,24643,16245,189105,2023,1,4,Friday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-01-21,137713,15384,16152,169249,2023,1,5,Saturday,1,1,0,1,0,0,0,0,1,1,Low,0
2023-01-22,126470,15947,14459,156876,2023,1,6,Sunday,1,1,1,1,1,0,0,1,1,1,Low,0
2023-01-23,145715,23540,18327,187582,2023,1,0,Monday,1,0,1,1,1,0,0,1,1,1,Low,0
2023-01-24,160266,28460,21923,210649,2023,1,1,Tuesday,1,0,1,1,1,0,0,1,1,1,Low,0
2023-01-25,185287,30040,20792,236119,2023,1,2,Wednesday,1,0,1,1,1,0,0,1,1,1,Low,0
2023-01-26,161410,34967,20186,216563,2023,1,3,Thursday,1,0,0,1,0,0,0,0,1,1,Low,0
2023-01-27,158838,33796,21498,214132,2023,1,4,Friday,1,0,0,1,0,0,0,0,1,1,Low,0
2023-01-28,182039,27103,22336,231478,2023,1,5,Saturday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-01-29,222068,26125,19492,267685,2023,1,6,Sunday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-01-30,164671,26920,15443,207034,2023,1,0,Monday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-01-31,143688,27461,13547,184696,2023,1,1,Tuesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-01,119697,28620,13857,162174,2023,2,2,Wednesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-02,106173,30314,14851,151338,2023,2,3,Thursday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-03,120042,32665,17483,170190,2023,2,4,Friday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-04,125762,33213,22201,181176,2023,2,5,Saturday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-02-05,124801,26042,22114,172957,2023,2,6,Sunday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-02-06,220173,45467,18551,284191,2023,2,0,Monday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-07,210096,45034,18122,273252,2023,2,1,Tuesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-08,216225,51656,18477,286358,2023,2,2,Wednesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-09,222531,56237,19928,298696,2023,2,3,Thursday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-10,275917,71100,22745,369762,2023,2,4,Friday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-11,324571,92650,29894,447115,2023,2,5,Saturday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-02-12,358936,89224,31147,479307,2023,2,6,Sunday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-02-13,264513,72906,21975,359394,2023,2,0,Monday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-14,240393,70603,20545,331541,2023,2,1,Tuesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-15,251265,76847,22350,350462,2023,2,2,Wednesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-16,253529,82992,22219,358740,2023,2,3,Thursday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-17,304926,96622,25908,427456,2023,2,4,Friday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-18,352335,133051,33026,518412,2023,2,5,Saturday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-02-19,381882,115758,33139,530779,2023,2,6,Sunday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-02-20,283362,85108,23590,392060,2023,2,0,Monday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-21,260086,84831,22038,366955,2023,2,1,Tuesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-22,262632,91239,24049,377920,2023,2,2,Wednesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-23,271594,90100,25786,387480,2023,2,3,Thursday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-24,331332,107153,28940,467425,2023,2,4,Friday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-25,380017,153429,38555,572001,2023,2,5,Saturday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-02-26,400660,129323,37456,567439,2023,2,6,Sunday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-02-27,304151,93976,29148,427275,2023,2,0,Monday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-02-28,280659,95745,29589,405993,2023,2,1,Tuesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-01,279647,101858,28235,409740,2023,3,2,Wednesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-02,287167,104499,26157,417823,2023,3,3,Thursday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-03,344904,117705,29443,492052,2023,3,4,Friday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-04,387833,168620,34761,591214,2023,3,5,Saturday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-03-05,416162,140420,37825,594407,2023,3,6,Sunday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-03-06,303995,97519,30216,431730,2023,3,0,Monday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-07,287092,93307,28145,408544,2023,3,1,Tuesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-08,286476,100994,30804,418274,2023,3,2,Wednesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-09,296785,104353,29698,430836,2023,3,3,Thursday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-10,353925,119296,29951,503172,2023,3,4,Friday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-11,403918,177284,36103,617305,2023,3,5,Saturday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-03-12,451663,145586,36549,633798,2023,3,6,Sunday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-03-13,318055,105603,27672,451330,2023,3,0,Monday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-14,292778,102525,25126,420429,2023,3,1,Tuesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-15,289944,105450,26718,422112,2023,3,2,Wednesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-16,303177,114946,27859,445982,2023,3,3,Thursday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-17,361026,134068,31766,526860,2023,3,4,Friday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-18,411681,193404,36608,641693,2023,3,5,Saturday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-03-19,437355,167752,37998,643105,2023,3,6,Sunday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-03-20,317765,116752,30528,465045,2023,3,0,Monday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-21,292907,117862,29480,440249,2023,3,1,Tuesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-22,287339,118103,28656,434098,2023,3,2,Wednesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-23,296359,123431,29914,449704,2023,3,3,Thursday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-24,355409,147906,32371,535686,2023,3,4,Friday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-25,391988,188630,35183,615801,2023,3,5,Saturday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-03-26,402079,147078,37872,587029,2023,3,6,Sunday,1,1,0,0,0,0,0,0,0,0,Low,0
2023-03-27,308418,108151,30372,446941,2023,3,0,Monday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-28,295810,113898,28959,438667,2023,3,1,Tuesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-29,300493,113401,34739,448633,2023,3,2,Wednesday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-30,318451,112710,30933,462094,2023,3,3,Thursday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-03-31,399127,121603,30665,551395,2023,3,4,Friday,1,0,0,0,0,0,0,0,0,0,Low,0
2023-04-01,480822,177318,35326,693466,2023,4,5,Saturday,2,1,0,0,0,0,0,0,0,0,Medium,0
2023-04-02,464913,138211,35697,638821,2023,4,6,Sunday,2,1,0,0,0,0,0,0,0,0,Low,0
2023-04-03,372742,92373,31366,496481,2023,4,0,Monday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-04-04,477619,88054,29107,594780,2023,4,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-04-05,511045,118235,38714,667994,2023,4,2,Wednesday,2,0,1,1,0,0,0,1,1,1,Medium,0
2023-04-06,461759,80995,37536,580290,2023,4,3,Thursday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-04-07,621229,87307,42055,750591,2023,4,4,Friday,2,0,1,0,0,0,1,0,1,1,Medium,0
2023-04-08,519258,150948,38963,709169,2023,4,5,Saturday,2,1,1,0,0,0,1,0,1,1,Medium,0
2023-04-09,609395,136092,39532,785019,2023,4,6,Sunday,2,1,0,0,0,0,1,0,0,0,High,1
2023-04-10,649658,101033,29159,779850,2023,4,0,Monday,2,0,1,0,0,0,1,0,1,1,Medium,0
2023-04-11,423888,129751,29010,582649,2023,4,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-04-12,366909,136547,37907,541363,2023,4,2,Wednesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-04-13,350196,139235,34343,523774,2023,4,3,Thursday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-04-14,387358,157868,37564,582790,2023,4,4,Friday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-04-15,438002,237530,39645,715177,2023,4,5,Saturday,2,1,0,0,0,0,0,0,0,0,Medium,0
2023-04-16,472757,193283,41748,707788,2023,4,6,Sunday,2,1,0,0,0,0,0,0,0,0,Medium,0
2023-04-17,341849,136495,35002,513346,2023,4,0,Monday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-04-18,314184,144578,36350,495112,2023,4,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-04-19,288710,128634,37824,455168,2023,4,2,Wednesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-04-20,294463,129479,40599,464541,2023,4,3,Thursday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-04-21,349408,154899,44420,548727,2023,4,4,Friday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-04-22,413554,198503,46693,658750,2023,4,5,Saturday,2,1,0,0,0,0,0,0,0,0,Medium,0
2023-04-23,445953,157663,47663,651279,2023,4,6,Sunday,2,1,0,0,0,0,0,0,0,0,Medium,0
2023-04-24,329511,129726,37861,497098,2023,4,0,Monday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-04-25,309090,126588,38433,474111,2023,4,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-04-26,316252,135075,40037,491364,2023,4,2,Wednesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-04-27,329887,141710,42191,513788,2023,4,3,Thursday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-04-28,396177,174334,43843,614354,2023,4,4,Friday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-04-29,450842,276216,48027,775085,2023,4,5,Saturday,2,1,0,1,0,0,0,0,1,1,Medium,0
2023-04-30,465810,288799,47924,802533,2023,4,6,Sunday,2,1,0,1,0,0,0,0,1,1,High,1
2023-05-01,441273,263526,41254,746053,2023,5,0,Monday,2,0,1,1,0,0,0,1,1,1,Medium,0
2023-05-02,270646,264240,33993,568879,2023,5,1,Tuesday,2,0,0,1,0,0,0,0,1,1,Low,0
2023-05-03,255429,189497,35508,480434,2023,5,2,Wednesday,2,0,0,1,0,0,0,0,1,1,Low,0
2023-05-04,282376,114631,32992,429999,2023,5,3,Thursday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-05-05,329593,125774,36776,492143,2023,5,4,Friday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-05-06,401901,138176,38520,578597,2023,5,5,Saturday,2,1,0,0,0,0,0,0,0,0,Low,0
2023-05-07,390088,149384,41835,581307,2023,5,6,Sunday,2,1,0,0,0,0,0,0,0,0,Low,0
2023-05-08,315977,112730,32605,461312,2023,5,0,Monday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-05-09,319881,115257,31447,466585,2023,5,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-05-10,325134,139480,33012,497626,2023,5,2,Wednesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-05-11,325823,153153,32248,511224,2023,5,3,Thursday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-05-12,376444,147113,35793,559350,2023,5,4,Friday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-05-13,451802,240603,37700,730105,2023,5,5,Saturday,2,1,0,0,0,0,0,0,0,0,Medium,0
2023-05-14,463762,182219,38295,684276,2023,5,6,Sunday,2,1,0,0,0,0,0,0,0,0,Medium,0
2023-05-15,339986,131149,33021,504156,2023,5,0,Monday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-05-16,327670,128659,32235,488564,2023,5,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-05-17,314816,125229,32918,472963,2023,5,2,Wednesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-05-18,325742,129089,32558,487389,2023,5,3,Thursday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-05-19,377847,143841,37015,558703,2023,5,4,Friday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-05-20,449096,223051,40361,712508,2023,5,5,Saturday,2,1,0,0,0,0,0,0,0,0,Medium,0
2023-05-21,461878,183135,40320,685333,2023,5,6,Sunday,2,1,0,0,0,0,0,0,0,0,Medium,0
2023-05-22,341056,117471,32768,491295,2023,5,0,Monday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-05-23,310921,111432,31146,453499,2023,5,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-05-24,324540,117151,31921,473612,2023,5,2,Wednesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-05-25,454314,126840,32253,613407,2023,5,3,Thursday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-05-26,691579,121752,43359,856690,2023,5,4,Friday,2,0,1,0,0,0,0,0,1,1,High,1
2023-05-27,450693,194320,42731,687744,2023,5,5,Saturday,2,1,0,0,0,0,0,0,0,0,Medium,0
2023-05-28,534741,165829,40177,740747,2023,5,6,Sunday,2,1,0,0,0,0,0,0,0,0,Medium,0
2023-05-29,354633,116841,32537,504011,2023,5,0,Monday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-05-30,319661,110541,30875,461077,2023,5,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-05-31,307056,105879,31841,444776,2023,5,2,Wednesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-01,296011,114604,32124,442739,2023,6,3,Thursday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-02,355609,120360,37634,513603,2023,6,4,Friday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-03,409893,173399,40525,623817,2023,6,5,Saturday,2,1,0,0,0,0,0,0,0,0,Low,0
2023-06-04,428393,147237,42110,617740,2023,6,6,Sunday,2,1,0,0,0,0,0,0,0,0,Low,0
2023-06-05,331486,107228,38050,476764,2023,6,0,Monday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-06,311626,116944,35414,463984,2023,6,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-07,317990,120725,34745,473460,2023,6,2,Wednesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-08,328151,119743,35233,483127,2023,6,3,Thursday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-09,388679,134266,38955,561900,2023,6,4,Friday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-10,459750,201340,42235,703325,2023,6,5,Saturday,2,1,0,0,0,0,0,0,0,0,Medium,0
2023-06-11,506889,172161,44581,723631,2023,6,6,Sunday,2,1,0,0,0,0,0,0,0,0,Medium,0
2023-06-12,351985,119942,39445,511372,2023,6,0,Monday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-13,324245,117582,35721,477548,2023,6,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-14,321990,117377,36155,475522,2023,6,2,Wednesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-15,326893,117943,35587,480423,2023,6,3,Thursday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-16,388386,130702,39552,558640,2023,6,4,Friday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-17,450287,183882,39885,674054,2023,6,5,Saturday,2,1,0,0,0,0,0,0,0,0,Medium,0
2023-06-18,490102,161124,42182,693408,2023,6,6,Sunday,2,1,0,0,0,0,0,0,0,0,Medium,0
2023-06-19,362872,121648,37399,521919,2023,6,0,Monday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-20,351234,124620,36565,512419,2023,6,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-21,444065,143368,38568,626001,2023,6,2,Wednesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-22,488053,200268,41134,729455,2023,6,3,Thursday,2,0,1,1,0,0,0,1,1,1,Medium,0
2023-06-23,393753,238332,42562,674647,2023,6,4,Friday,2,0,0,1,0,0,0,0,1,1,Medium,0
2023-06-24,481946,173752,43509,699207,2023,6,5,Saturday,2,1,0,1,0,0,0,0,1,1,Medium,0
2023-06-25,580570,133762,45972,760304,2023,6,6,Sunday,2,1,0,0,0,0,0,0,0,0,Medium,0
2023-06-26,387640,127455,41019,556114,2023,6,0,Monday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-27,361062,129444,36896,527402,2023,6,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-28,362210,132482,40315,535007,2023,6,2,Wednesday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-29,366999,135829,39546,542374,2023,6,3,Thursday,2,0,0,0,0,0,0,0,0,0,Low,0
2023-06-30,498749,150635,38921,688305,2023,6,4,Friday,2,0,0,0,0,0,0,0,0,0,Medium,0
2023-07-01,610031,211864,41406,863301,2023,7,5,Saturday,3,1,1,0,0,0,0,0,1,1,High,1
2023-07-02,586363,171486,43458,801307,2023,7,6,Sunday,3,1,0,0,0,0,0,0,0,0,High,1
2023-07-03,371531,136279,37428,545238,2023,7,0,Monday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-07-04,345853,139657,37367,522877,2023,7,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-07-05,361895,154696,38680,555271,2023,7,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-07-06,358518,155079,39704,553301,2023,7,3,Thursday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-07-07,422140,165871,40819,628830,2023,7,4,Friday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-07-08,512054,236587,44595,793236,2023,7,5,Saturday,3,1,0,0,0,0,0,0,0,0,High,1
2023-07-09,555818,214366,46745,816929,2023,7,6,Sunday,3,1,0,0,0,0,0,0,0,0,High,1
2023-07-10,386159,162039,40874,589072,2023,7,0,Monday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-07-11,362217,167086,37870,567173,2023,7,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-07-12,367863,179157,38463,585483,2023,7,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-07-13,378622,180051,37285,595958,2023,7,3,Thursday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-07-14,432811,186820,40173,659804,2023,7,4,Friday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-07-15,534094,255296,43033,832423,2023,7,5,Saturday,3,1,0,0,0,0,0,0,0,0,High,1
2023-07-16,504567,214833,41797,761197,2023,7,6,Sunday,3,1,0,0,0,0,0,0,0,0,Medium,0
2023-07-17,220405,101935,30551,352891,2023,7,0,Monday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-07-18,371695,152641,35904,560240,2023,7,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-07-19,386701,174806,37785,599292,2023,7,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-07-20,400504,192941,36393,629838,2023,7,3,Thursday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-07-21,447325,209173,39696,696194,2023,7,4,Friday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-07-22,562974,293279,42109,898362,2023,7,5,Saturday,3,1,0,0,0,0,0,0,0,0,High,1
2023-07-23,611598,264392,44130,920120,2023,7,6,Sunday,3,1,0,0,0,0,0,0,0,0,High,1
2023-07-24,423814,188600,38417,650831,2023,7,0,Monday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-07-25,384046,192314,36844,613204,2023,7,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-07-26,381701,193382,36033,611116,2023,7,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-07-27,353069,180601,37092,570762,2023,7,3,Thursday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-07-28,393945,165632,40093,599670,2023,7,4,Friday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-07-29,511933,228390,43200,783523,2023,7,5,Saturday,3,1,0,0,0,0,0,0,0,0,High,1
2023-07-30,586732,254046,46109,886887,2023,7,6,Sunday,3,1,0,0,0,0,0,0,0,0,High,1
2023-07-31,420526,183289,40409,644224,2023,7,0,Monday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-08-01,384619,192416,38270,615305,2023,8,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-08-02,393561,204613,38960,637134,2023,8,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-08-03,397007,210354,38376,645737,2023,8,3,Thursday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-08-04,451168,224126,46946,722240,2023,8,4,Friday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-08-05,563216,315765,47818,926799,2023,8,5,Saturday,3,1,0,0,0,0,0,0,0,0,High,1
2023-08-06,615109,290376,44430,949915,2023,8,6,Sunday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2023-08-07,432620,203114,38116,673850,2023,8,0,Monday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-08-08,405071,201314,36524,642909,2023,8,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-08-09,410194,222285,39902,672381,2023,8,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-08-10,401667,226030,39536,667233,2023,8,3,Thursday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-08-11,457321,229854,43705,730880,2023,8,4,Friday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-08-12,583171,315886,47030,946087,2023,8,5,Saturday,3,1,0,0,0,0,0,0,0,0,High,1
2023-08-13,629708,291405,47481,968594,2023,8,6,Sunday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2023-08-14,443468,210279,44203,697950,2023,8,0,Monday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-08-15,410295,219064,38847,668206,2023,8,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-08-16,416774,225071,43245,685090,2023,8,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-08-17,405507,222996,39936,668439,2023,8,3,Thursday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-08-18,452296,212422,42123,706841,2023,8,4,Friday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-08-19,613068,296694,53226,962988,2023,8,5,Saturday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2023-08-20,645201,277732,45004,967937,2023,8,6,Sunday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2023-08-21,453111,211301,41019,705431,2023,8,0,Monday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-08-22,417385,205855,37338,660578,2023,8,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-08-23,422904,209339,38971,671214,2023,8,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-08-24,413607,204103,40086,657796,2023,8,3,Thursday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-08-25,471295,205299,43404,719998,2023,8,4,Friday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-08-26,590691,267674,45300,903665,2023,8,5,Saturday,3,1,0,0,0,0,0,0,0,0,High,1
2023-08-27,656048,240537,47022,943607,2023,8,6,Sunday,3,1,0,0,0,0,0,0,0,0,High,1
2023-08-28,460651,176815,41920,679386,2023,8,0,Monday,3,0,0,0,0,0,0,0,0,0,Medium,0
2023-08-29,395712,147236,34981,577929,2023,8,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-08-30,413187,138360,34497,586044,2023,8,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-08-31,409122,134093,37667,580882,2023,8,3,Thursday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-09-01,68346,27632,10928,106906,2023,9,4,Friday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-09-02,169765,34293,23876,227934,2023,9,5,Saturday,3,1,0,0,0,0,0,0,0,0,Low,0
2023-09-03,521076,133445,43671,698192,2023,9,6,Sunday,3,1,0,0,0,0,0,0,0,0,Medium,0
2023-09-04,366234,111324,38683,516241,2023,9,0,Monday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-09-05,349258,114538,37504,501300,2023,9,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-09-06,356288,119608,35897,511793,2023,9,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-09-07,356090,116224,37031,509345,2023,9,3,Thursday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-09-08,206441,71549,36611,314601,2023,9,4,Friday,3,0,0,0,0,0,0,0,0,0,Low,0
2023-09-09,456424,140771,43462,640657,2023,9,5,Saturday,3,1,0,0,0,0,0,0,0,0,Low,0
2023-09-10,503325,144617,43335,691277,2023,9,6,Sunday,3,1,0,0,0,0,0,0,0,0,Medium,0
